AREA,AREA_TITLE,AREA_TYPE,PRIM_STATE,NAICS,NAICS_TITLE,I_GROUP,OWN_CODE,OCC_CODE,OCC_TITLE,O_GROUP,TOT_EMP,EMP_PRSE,PCT_TOTAL,PCT_RPT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
99,U.S.,1,US,622000,Hospitals,"3-digit, ownership",5,13-1075,Labor Relations Specialists,detailed,430,0.3,0.01,2,44.52,92590,0.3,31.06,37.77,42.03,49.77,59.67,64610,78560,87420,103530,124120,,
99,U.S.,1,US,622000,Hospitals,"3-digit, ownership",2,13-1080,Logisticians and Project Management Specialists,broad,1340,0.1,0.34,9,41.70,86730,0.4,24.25,31.74,39.23,50.22,62.76,50450,66010,81600,104460,130550,,
99,U.S.,1,US,622000,Hospitals,"3-digit, ownership",3,13-1080,Logisticians and Project Management Specialists,broad,1040,0.5,0.16,14,40.66,84560,0.3,19.85,28.33,38.29,50.17,62.50,41280,58930,79650,104360,130000,,
99,U.S.,1,US,622000,Hospitals,"3-digit, ownership",5,13-1080,Logisticians and Project Management Specialists,broad,9340,0.0,0.19,15,41.86,87070,0.3,24.22,30.74,39.31,50.42,62.71,50370,63930,81770,104880,130440,,
99,U.S.,1,US,622000,Hospitals,"3-digit, ownership",2,13-1081,Logisticians,detailed,50,0.7,0.01,1,34.09,70920,1.2,18.79,22.25,36.48,43.55,49.83,39090,46280,75880,90580,103640,,
99,U.S.,1,US,622000,Hospitals,"3-digit, ownership",3,13-1081,Logisticians,detailed,130,0.8,0.02,3,24.29,50520,0.3,17.55,19.15,22.55,24.74,36.32,36510,39840,46900,51460,75550,,
99,U.S.,1,US,622000,Hospitals,"3-digit, ownership",5,13-1081,Logisticians,detailed,1690,1.1,0.03,6,32.07,66710,0.3,18.90,22.64,30.46,38.58,48.99,39310,47080,63360,80250,101900,,
99,U.S.,1,US,622000,Hospitals,"3-digit, ownership",2,13-1082,Project Management Specialists,detailed,1300,0.1,0.32,8,41.98,87320,0.4,24.25,31.74,39.35,50.63,62.76,50450,66010,81840,105310,130550,,
99,U.S.,1,US,622000,Hospitals,"3-digit, ownership",3,13-1082,Project Management Specialists,detailed,900,0.4,0.14,12,43.09,89630,0.3,23.37,30.52,39.73,50.27,62.50,48600,63480,82650,104570,130000,,
99,U.S.,1,US,622000,Hospitals,"3-digit, ownership",5,13-1082,Project Management Specialists,detailed,7650,0.2,0.15,13,44.02,91560,0.3,27.42,31.37,40.15,51.02,64.00,57030,65250,83510,106130,133130,,
99,U.S.,1,US,622000,Hospitals,"3-digit, ownership",2,13-1110,Management Analysts,broad,1840,0.3,0.46,29,40.45,84130,0.5,22.61,30.40,39.19,49.39,61.81,47040,63230,81510,102740,128560,,
99,U.S.,1,US,622000,Hospitals,"3-digit, ownership",3,13-1110,Management Analysts,broad,1700,0.8,0.25,16,43.09,89620,0.3,24.55,30.66,40.21,51.82,63.41,51070,63780,83630,107790,131890,,
99,U.S.,1,US,622000,Hospitals,"3-digit, ownership",5,13-1110,Management Analysts,broad,8860,0.1,0.18,16,43.29,90030,0.3,27.97,32.34,39.90,49.66,61.99,58190,67270,82990,103300,128940,,
99,U.S.,1,US,622000,Hospitals,"3-digit, ownership",2,13-1111,Management Analysts,detailed,1840,0.3,0.46,29,40.45,84130,0.5,22.61,30.40,39.19,49.39,61.81,47040,63230,81510,102740,128560,,
99,U.S.,1,US,622000,Hospitals,"3-digit, ownership",3,13-1111,Management Analysts,detailed,1700,0.8,0.25,16,43.09,89620,0.3,24.55,30.66,40.21,51.82,63.41,51070,63780,83630,107790,131890,,
99,U.S.,1,US,622000,Hospitals,"3-digit, ownership",5,13-1111,Management Analysts,detailed,8860,0.1,0.18,16,43.29,90030,0.3,27.97,32.34,39.90,49.66,61.99,58190,67270,82990,103300,128940,,
99,U.S.,1,US,622000,Hospitals,"3-digit, ownership",2,13-1120,"Meeting, Convention, and Event Planners",broad,50,2.2,0.01,2,33.83,70370,1.2,22.92,25.32,29.84,38.27,50.29,47670,52670,62070,79610,104610,,
99,U.S.,1,US,622000,Hospitals,"3-digit, ownership",3,13-1120,"Meeting, Convention, and Event Planners",broad,50,9.6,0.01,3,30.45,63330,2.7,18.74,23.02,27.40,33.92,51.79,38970,47880,57000,70550,107730,,
99,U.S.,1,US,622000,Hospitals,"3-digit, ownership",5,13-1120,"Meeting, Convention, and Event Planners",broad,550,0.8,0.01,3,32.51,67610,0.3,20.30,25.36,30.28,37.50,47.10,42230,52740,62970,77990,97960,,
99,U.S.,1,US,622000,Hospitals,"3-digit, ownership",2,13-1121,"Meeting, Convention, and Event Planners",detailed,50,2.2,0.01,2,33.83,70370,1.2,22.92,25.32,29.84,38.27,50.29,47670,52670,62070,79610,104610,,
99,U.S.,1,US,622000,Hospitals,"3-digit, ownership",3,13-1121,"Meeting, Convention, and Event Planners",detailed,50,9.6,0.01,3,30.45,63330,2.7,18.74,23.02,27.40,33.92,51.79,38970,47880,57000,70550,107730,,
99,U.S.,1,US,622000,Hospitals,"3-digit, ownership",5,13-1121,"Meeting, Convention, and Event Planners",detailed,550,0.8,0.01,3,32.51,67610,0.3,20.30,25.36,30.28,37.50,47.10,42230,52740,62970,77990,97960,,
99,U.S.,1,US,622000,Hospitals,"3-digit, ownership",2,13-1130,Fundraisers,broad,,,,,28.18,58610,0.5,19.79,19.79,19.79,36.53,48.08,41170,41170,41170,75970,100010,,
99,U.S.,1,US,622000,Hospitals,"3-digit, ownership",3,13-1130,Fundraisers,broad,220,0.2,0.03,11,32.96,68550,0.3,21.43,25.72,30.80,37.74,46.98,44570,53490,64060,78500,97720,,
99,U.S.,1,US,622000,Hospitals,"3-digit, ownership",5,13-1130,Fundraisers,broad,3950,0.8,0.08,9,30.22,62870,0.4,18.06,18.88,26.96,39.11,49.50,37550,39270,56070,81340,102960,,
99,U.S.,1,US,622000,Hospitals,"3-digit, ownership",2,13-1131,Fundraisers,detailed,,,,,28.18,58610,0.5,19.79,19.79,19.79,36.53,48.08,41170,41170,41170,75970,100010,,
99,U.S.,1,US,622000,Hospitals,"3-digit, ownership",3,13-1131,Fundraisers,detailed,220,0.2,0.03,11,32.96,68550,0.3,21.43,25.72,30.80,37.74,46.98,44570,53490,64060,78500,97720,,
99,U.S.,1,US,622000,Hospitals,"3-digit, ownership",5,13-1131,Fundraisers,detailed,3950,0.8,0.08,9,30.22,62870,0.4,18.06,18.88,26.96,39.11,49.50,37550,39270,56070,81340,102960,,
99,U.S.,1,US,622000,Hospitals,"3-digit, ownership",2,13-1140,"Compensation, Benefits, and Job Analysis Specialists",broad,230,1.0,0.06,5,36.73,76390,0.7,24.94,29.92,35.96,41.93,52.01,51860,62230,74790,87210,108190,,
99,U.S.,1,US,622000,Hospitals,"3-digit, ownership",3,13-1140,"Compensation, Benefits, and Job Analysis Specialists",broad,390,0.8,0.06,12,32.44,67470,0.6,18.32,23.18,30.34,39.37,46.81,38110,48210,63110,81890,97370,,
99,U.S.,1,US,622000,Hospitals,"3-digit, ownership",5,13-1140,"Compensation, Benefits, and Job Analysis Specialists",broad,2470,0.4,0.05,9,36.62,76170,0.3,23.70,28.55,35.17,43.26,51.97,49300,59380,73160,89980,108110,,
99,U.S.,1,US,622000,Hospitals,"3-digit, ownership",2,13-1141,"Compensation, Benefits, and Job Analysis Specialists",detailed,230,1.0,0.06,5,36.73,76390,0.7,24.94,29.92,35.96,41.93,52.01,51860,62230,74790,87210,108190,,
99,U.S.,1,US,622000,Hospitals,"3-digit, ownership",3,13-1141,"Compensation, Benefits, and Job Analysis Specialists",detailed,390,0.8,0.06,12,32.44,67470,0.6,18.32,23.18,30.34,39.37,46.81,38110,48210,63110,81890,97370,,
99,U.S.,1,US,622000,Hospitals,"3-digit, ownership",5,13-1141,"Compensation, Benefits, and Job Analysis Specialists",detailed,2470,0.4,0.05,9,36.62,76170,0.3,23.70,28.55,35.17,43.26,51.97,49300,59380,73160,89980,108110,,
99,U.S.,1,US,622000,Hospitals,"3-digit, ownership",2,13-1150,Training and Development Specialists,broad,1230,0.5,0.31,21,35.96,74790,0.7,19.23,24.75,32.07,47.12,55.31,40000,51490,66700,98000,115040,,
99,U.S.,1,US,622000,Hospitals,"3-digit, ownership",3,13-1150,Training and Development Specialists,broad,1190,0.3,0.18,21,39.02,81160,0.3,22.44,28.72,37.74,48.15,60.06,46670,59730,78490,100140,124920,,
99,U.S.,1,US,622000,Hospitals,"3-digit, ownership",5,13-1150,Training and Development Specialists,broad,11450,0.2,0.23,21,39.91,83010,0.2,23.73,29.97,38.60,48.58,58.14,49350,62350,80290,101040,120920,,
99,U.S.,1,US,622000,Hospitals,"3-digit, ownership",2,13-1151,Training and Development Specialists,detailed,1230,0.5,0.31,21,35.96,74790,0.7,19.23,24.75,32.07,47.12,55.31,40000,51490,66700,98000,115040,,
99,U.S.,1,US,622000,Hospitals,"3-digit, ownership",3,13-1151,Training and Development Specialists,detailed,1190,0.3,0.18,21,39.02,81160,0.3,22.44,28.72,37.74,48.15,60.06,46670,59730,78490,100140,124920,,
99,U.S.,1,US,622000,Hospitals,"3-digit, ownership",5,13-1151,Training and Development Specialists,detailed,11450,0.2,0.23,21,39.91,83010,0.2,23.73,29.97,38.60,48.58,58.14,49350,62350,80290,101040,120920,,
99,U.S.,1,US,622000,Hospitals,"3-digit, ownership",2,13-1160,Market Research Analysts and Marketing Specialists,broad,210,1.9,0.05,5,39.34,81830,0.5,25.28,30.35,38.46,46.85,51.25,52580,63120,80010,97440,106590,,
99,U.S.,1,US,622000,Hospitals,"3-digit, ownership",3,13-1160,Market Research Analysts and Marketing Specialists,broad,510,1.4,0.08,24,32.03,66630,0.5,21.47,25.14,30.24,38.18,46.61,44660,52290,62910,79420,96950,,
99,U.S.,1,US,622000,Hospitals,"3-digit, ownership",5,13-1160,Market Research Analysts and Marketing Specialists,broad,4050,0.2,0.08,18,37.76,78540,0.6,23.40,29.28,36.52,45.08,52.77,48670,60900,75960,93760,109750,,
99,U.S.,1,US,622000,Hospitals,"3-digit, ownership",2,13-1161,Market Research Analysts and Marketing Specialists,detailed,210,1.9,0.05,5,39.34,81830,0.5,25.28,30.35,38.46,46.85,51.25,52580,63120,80010,97440,106590,,
99,U.S.,1,US,622000,Hospitals,"3-digit, ownership",3,13-1161,Market Research Analysts and Marketing Specialists,detailed,510,1.4,0.08,24,32.03,66630,0.5,21.47,25.14,30.24,38.18,46.61,44660,52290,62910,79420,96950,,
99,U.S.,1,US,622000,Hospitals,"3-digit, ownership",5,13-1161,Market Research Analysts and Marketing Specialists,detailed,4050,0.2,0.08,18,37.76,78540,0.6,23.40,29.28,36.52,45.08,52.77,48670,60900,75960,93760,109750,,
99,U.S.,1,US,622000,Hospitals,"3-digit, ownership",2,13-1190,Miscellaneous Business Operations Specialists,broad,3250,0.2,0.81,23,38.05,79140,0.4,22.91,28.49,36.43,47.48,53.07,47650,59270,75770,98750,110380,,
99,U.S.,1,US,622000,Hospitals,"3-digit, ownership",3,13-1190,Miscellaneous Business Operations Specialists,broad,2070,0.7,0.31,26,35.95,74780,0.3,21.19,25.00,33.00,41.15,50.22,44070,52000,68640,85590,104450,,
99,U.S.,1,US,622000,Hospitals,"3-digit, ownership",5,13-1190,Miscellaneous Business Operations Specialists,broad,15850,0.2,0.32,25,37.24,77450,0.2,22.63,28.31,36.51,45.25,52.34,47060,58870,75930,94120,108870,,
99,U.S.,1,US,622000,Hospitals,"3-digit, ownership",2,13-1199,"Business Operations Specialists, All Other",detailed,3250,0.2,0.81,23,38.05,79140,0.4,22.91,28.49,36.43,47.48,53.07,47650,59270,75770,98750,110380,,
99,U.S.,1,US,622000,Hospitals,"3-digit, ownership",3,13-1199,"Business Operations Specialists, All Other",detailed,2070,0.7,0.31,26,35.95,74780,0.3,21.19,25.00,33.00,41.15,50.22,44070,52000,68640,85590,104450,,
99,U.S.,1,US,622000,Hospitals,"3-digit, ownership",5,13-1199,"Business Operations Specialists, All Other",detailed,15850,0.2,0.32,25,37.24,77450,0.2,22.63,28.31,36.51,45.25,52.34,47060,58870,75930,94120,108870,,
99,U.S.,1,US,622000,Hospitals,"3-digit, ownership",2,13-2000,Financial Specialists,minor,2090,0.3,0.52,24,36.22,75330,0.4,22.94,29.12,33.20,41.67,50.85,47720,60570,69050,86680,105760,,
99,U.S.,1,US,622000,Hospitals,"3-digit, ownership",3,13-2000,Financial Specialists,minor,3660,0.3,0.55,49,35.14,73080,0.3,18.69,23.13,31.89,42.92,52.54,38870,48120,66330,89280,109270,,
99,U.S.,1,US,622000,Hospitals,"3-digit, ownership",5,13-2000,Financial Specialists,minor,21950,0.2,0.44,33,35.80,74470,0.2,20.44,25.47,34.40,41.80,50.94,42520,52980,71550,86940,105950,,
99,U.S.,1,US,622000,Hospitals,"3-digit, ownership",2,13-2010,Accountants and Auditors,broad,1150,0.8,0.29,19,34.12,70960,0.4,22.14,24.80,31.36,40.51,49.76,46060,51590,65230,84270,103490,,
99,U.S.,1,US,622000,Hospitals,"3-digit, ownership",3,13-2010,Accountants and Auditors,broad,2030,0.2,0.30,43,38.41,79900,0.2,23.57,29.27,36.48,47.02,60.29,49030,60880,75880,97790,125400,,
99,U.S.,1,US,622000,Hospitals,"3-digit, ownership",5,13-2010,Accountants and Auditors,broad,10580,0.2,0.21,26,38.62,80340,0.3,24.18,29.84,37.36,46.00,52.88,50280,62060,77710,95670,109980,,
99,U.S.,1,US,622000,Hospitals,"3-digit, ownership",2,13-2011,Accountants and Auditors,detailed,1150,0.8,0.29,19,34.12,70960,0.4,22.14,24.80,31.36,40.51,49.76,46060,51590,65230,84270,103490,,
99,U.S.,1,US,622000,Hospitals,"3-digit, ownership",3,13-2011,Accountants and Auditors,detailed,2030,0.2,0.30,43,38.41,79900,0.2,23.57,29.27,36.48,47.02,60.29,49030,60880,75880,97790,125400,,
99,U.S.,1,US,622000,Hospitals,"3-digit, ownership",5,13-2011,Accountants and Auditors,detailed,10580,0.2,0.21,26,38.62,80340,0.3,24.18,29.84,37.36,46.00,52.88,50280,62060,77710,95670,109980,,
99,U.S.,1,US,622000,Hospitals,"3-digit, ownership",2,13-2030,Budget Analysts,broad,130,1.7,0.03,4,39.00,81120,1.1,24.22,31.39,37.32,46.55,57.42,50370,65280,77630,96830,119430,,
99,U.S.,1,US,622000,Hospitals,"3-digit, ownership",3,13-2030,Budget Analysts,broad,130,3.5,0.02,4,42.55,88500,0.3,22.81,29.88,39.19,50.20,72.11,47440,62160,81510,104410,149990,,
99,U.S.,1,US,622000,Hospitals,"3-digit, ownership",5,13-2030,Budget Analysts,broad,950,0.8,0.02,3,39.94,83070,0.3,25.15,29.92,38.78,47.22,56.59,52310,62240,80660,98220,117700,,
99,U.S.,1,US,622000,Hospitals,"3-digit, ownership",2,13-2031,Budget Analysts,detailed,130,1.7,0.03,4,39.00,81120,1.1,24.22,31.39,37.32,46.55,57.42,50370,65280,77630,96830,119430,,
99,U.S.,1,US,622000,Hospitals,"3-digit, ownership",3,13-2031,Budget Analysts,detailed,130,3.5,0.02,4,42.55,88500,0.3,22.81,29.88,39.19,50.20,72.11,47440,62160,81510,104410,149990,,
99,U.S.,1,US,622000,Hospitals,"3-digit, ownership",5,13-2031,Budget Analysts,detailed,950,0.8,0.02,3,39.94,83070,0.3,25.15,29.92,38.78,47.22,56.59,52310,62240,80660,98220,117700,,
99,U.S.,1,US,622000,Hospitals,"3-digit, ownership",5,13-2040,Credit Analysts,broad,110,1.6,0.00,,28.19,58640,1.5,18.21,19.63,26.64,34.33,37.11,37880,40840,55420,71400,77200,,
99,U.S.,1,US,622000,Hospitals,"3-digit, ownership",5,13-2041,Credit Analysts,detailed,110,1.6,0.00,,28.19,58640,1.5,18.21,19.63,26.64,34.33,37.11,37880,40840,55420,71400,77200,,
99,U.S.,1,US,622000,Hospitals,"3-digit, ownership",2,13-2050,Financial Analysts and Advisors,broad,400,0.4,0.10,6,41.79,86910,0.6,27.60,32.61,39.91,50.16,53.76,57400,67840,83020,104320,111830,,
99,U.S.,1,US,622000,Hospitals,"3-digit, ownership",3,13-2050,Financial Analysts and Advisors,broad,740,1.0,0.11,13,34.94,72660,0.4,14.93,22.98,34.14,45.00,52.54,31060,47800,71010,93600,109270,,
99,U.S.,1,US,622000,Hospitals,"3-digit, ownership",5,13-2050,Financial Analysts and Advisors,broad,5030,0.9,0.10,14,38.59,80270,0.3,24.48,30.40,38.24,45.62,51.91,50920,63220,79550,94890,107970,,
99,U.S.,1,US,622000,Hospitals,"3-digit, ownership",2,13-2051,Financial and Investment Analysts,detailed,370,0.0,0.09,5,41.96,87290,0.7,28.70,33.78,39.91,50.16,51.70,59690,70250,83020,104320,107540,,
99,U.S.,1,US,622000,Hospitals,"3-digit, ownership",3,13-2051,Financial and Investment Analysts,detailed,540,1.1,0.08,11,39.47,82100,0.6,23.13,30.17,38.89,48.74,52.54,48120,62760,80900,101370,109270,,
99,U.S.,1,US,622000,Hospitals,"3-digit, ownership",5,13-2051,Financial and Investment Analysts,detailed,4330,0.9,0.09,12,38.85,80800,0.3,26.23,31.02,38.42,45.41,50.83,54560,64520,79910,94460,105720,,
99,U.S.,1,US,622000,Hospitals,"3-digit, ownership",3,13-2052,Personal Financial Advisors,detailed,160,0.5,0.02,1,17.76,36940,0.4,14.93,14.93,14.93,18.46,22.76,31060,31060,31060,38390,47350,,
99,U.S.,1,US,622000,Hospitals,"3-digit, ownership",5,13-2052,Personal Financial Advisors,detailed,260,0.5,0.01,1,25.68,53420,0.5,17.96,18.99,21.95,24.87,33.04,37360,39490,45660,51730,68730,,
99,U.S.,1,US,622000,Hospitals,"3-digit, ownership",3,13-2054,Financial Risk Specialists,detailed,40,1.8,0.01,2,41.43,86170,2.0,17.27,30.29,39.62,53.64,66.88,35930,63010,82420,111570,139110,,
99,U.S.,1,US,622000,Hospitals,"3-digit, ownership",5,13-2054,Financial Risk Specialists,detailed,420,1.9,0.01,2,43.79,91080,1.1,24.89,31.42,42.67,52.29,64.16,51760,65360,88760,108750,133450,,
99,U.S.,1,US,622000,Hospitals,"3-digit, ownership",5,13-2060,Financial Examiners,broad,40,1.2,0.00,,48.52,100920,1.3,31.64,40.52,51.44,59.16,60.79,65810,84290,106990,123040,126450,,
99,U.S.,1,US,622000,Hospitals,"3-digit, ownership",5,13-2061,Financial Examiners,detailed,40,1.2,0.00,,48.52,100920,1.3,31.64,40.52,51.44,59.16,60.79,65810,84290,106990,123040,126450,,
99,U.S.,1,US,622000,Hospitals,"3-digit, ownership",2,13-2070,Credit Counselors and Loan Officers,broad,50,3.0,0.01,1,25.28,52580,0.7,22.43,22.94,24.48,28.93,29.12,46660,47720,50930,60170,60570,,
99,U.S.,1,US,622000,Hospitals,"3-digit, ownership",3,13-2070,Credit Counselors and Loan Officers,broad,370,0.5,0.06,7,20.88,43430,0.5,17.49,19.19,19.22,22.90,23.90,36370,39920,39970,47640,49710,,
99,U.S.,1,US,622000,Hospitals,"3-digit, ownership",5,13-2070,Credit Counselors and Loan Officers,broad,1890,0.1,0.04,6,22.14,46050,0.3,16.74,18.44,21.98,23.63,28.87,34820,38360,45710,49160,60050,,
99,U.S.,1,US,622000,Hospitals,"3-digit, ownership",2,13-2071,Credit Counselors,detailed,50,2.2,0.01,1,25.28,52580,0.6,22.43,22.94,24.48,28.93,29.12,46660,47720,50930,60170,60570,,
99,U.S.,1,US,622000,Hospitals,"3-digit, ownership",3,13-2071,Credit Counselors,detailed,370,0.4,0.06,7,20.87,43410,0.5,17.30,19.08,19.22,22.90,23.90,35990,39690,39970,47640,49710,,
99,U.S.,1,US,622000,Hospitals,"3-digit, ownership",5,13-2071,Credit Counselors,detailed,1850,0.3,0.04,6,22.13,46030,0.3,16.74,18.45,22.02,23.61,28.85,34820,38370,45800,49110,60010,,
99,U.S.,1,US,622000,Hospitals,"3-digit, ownership",5,13-2072,Loan Officers,detailed,40,13.8,0.00,,22.51,46820,5.0,16.86,18.43,20.85,27.35,31.20,35070,38330,43370,56890,64900,,
99,U.S.,1,US,622000,Hospitals,"3-digit, ownership",2,13-2090,Miscellaneous Financial Specialists,broad,330,0.7,0.08,5,37.74,78500,0.5,25.39,29.20,36.55,40.53,49.86,52820,60740,76020,84310,103710,,
99,U.S.,1,US,622000,Hospitals,"3-digit, ownership",3,13-2090,Miscellaneous Financial Specialists,broad,370,0.2,0.06,9,29.06,60450,0.3,17.23,18.69,23.46,36.83,47.89,35840,38870,48790,76610,99610,,
99,U.S.,1,US,622000,Hospitals,"3-digit, ownership",5,13-2090,Miscellaneous Financial Specialists,broad,3320,0.3,0.07,7,29.32,60990,0.3,18.01,20.31,25.70,35.99,45.99,37460,42240,53450,74860,95660,,
99,U.S.,1,US,622000,Hospitals,"3-digit, ownership",2,13-2099,"Financial Specialists, All Other",detailed,330,0.7,0.08,5,37.74,78500,0.5,25.39,29.20,36.55,40.53,49.86,52820,60740,76020,84310,103710,,
99,U.S.,1,US,622000,Hospitals,"3-digit, ownership",3,13-2099,"Financial Specialists, All Other",detailed,370,0.2,0.06,9,29.06,60450,0.3,17.23,18.69,23.46,36.83,47.89,35840,38870,48790,76610,99610,,
99,U.S.,1,US,622000,Hospitals,"3-digit, ownership",5,13-2099,"Financial Specialists, All Other",detailed,3320,0.3,0.07,7,29.32,60990,0.3,18.01,20.31,25.70,35.99,45.99,37460,42240,53450,74860,95660,,
99,U.S.,1,US,622000,Hospitals,"3-digit, ownership",2,15-0000,Computer and Mathematical Occupations,major,7320,0.1,1.83,30,45.34,94300,0.5,26.38,32.71,41.94,53.05,65.59,54880,68030,87240,110340,136430,,
99,U.S.,1,US,622000,Hospitals,"3-digit, ownership",3,15-0000,Computer and Mathematical Occupations,major,9860,0.0,1.47,59,41.58,86480,0.4,23.11,30.00,39.69,50.97,63.78,48070,62400,82560,106020,132650,,
99,U.S.,1,US,622000,Hospitals,"3-digit, ownership",5,15-0000,Computer and Mathematical Occupations,major,58720,0.1,1.17,37,42.80,89030,0.4,24.39,31.33,40.84,51.55,63.24,50720,65170,84950,107220,131540,,
99,U.S.,1,US,622000,Hospitals,"3-digit, ownership",2,15-1200,Computer Occupations,minor,6330,0.1,1.59,30,45.24,94100,0.5,25.63,32.66,41.94,52.98,65.59,53310,67920,87240,110200,136430,,
99,U.S.,1,US,622000,Hospitals,"3-digit, ownership",3,15-1200,Computer Occupations,minor,9230,0.1,1.38,57,41.62,86570,0.4,23.11,29.85,39.87,51.31,63.90,48070,62090,82920,106720,132920,,
99,U.S.,1,US,622000,Hospitals,"3-digit, ownership",5,15-1200,Computer Occupations,minor,52210,0.2,1.04,35,42.90,89240,0.4,24.29,31.34,40.94,51.68,63.36,50520,65200,85160,107490,131790,,
99,U.S.,1,US,622000,Hospitals,"3-digit, ownership",2,15-1210,Computer and Information Analysts,broad,2460,0.0,0.62,8,49.36,102680,0.6,32.50,40.23,49.88,55.46,65.59,67610,83680,103760,115370,136430,,
99,U.S.,1,US,622000,Hospitals,"3-digit, ownership",3,15-1210,Computer and Information Analysts,broad,3450,0.0,0.52,27,46.34,96390,0.4,29.32,35.24,42.99,52.93,66.45,60980,73300,89410,110100,138220,,
99,U.S.,1,US,622000,Hospitals,"3-digit, ownership",5,15-1210,Computer and Information Analysts,broad,17770,0.2,0.35,20,45.12,93850,0.4,30.61,37.26,42.80,51.38,62.52,63670,77510,89020,106880,130050,,
99,U.S.,1,US,622000,Hospitals,"3-digit, ownership",2,15-1211,Computer Systems Analysts,detailed,2290,0.0,0.57,8,49.50,102950,0.6,32.65,40.23,50.29,57.78,65.59,67910,83680,104600,120170,136430,,
99,U.S.,1,US,622000,Hospitals,"3-digit, ownership",3,15-1211,Computer Systems Analysts,detailed,3190,0.0,0.48,25,46.50,96710,0.4,29.32,35.50,43.51,53.31,66.45,60980,73840,90490,110890,138220,,
99,U.S.,1,US,622000,Hospitals,"3-digit, ownership",5,15-1211,Computer Systems Analysts,detailed,16280,0.2,0.32,20,44.92,93440,0.4,30.63,37.25,42.20,51.37,62.13,63720,77490,87780,106850,129230,,
99,U.S.,1,US,622000,Hospitals,"3-digit, ownership",2,15-1212,Information Security Analysts,detailed,170,1.1,0.04,3,47.55,98910,1.0,30.94,38.71,48.30,53.46,65.48,64350,80530,100460,111200,136200,,
